GPU 0: NVIDIA A100-SXM4-40GB (UUID: GPU-fd44c3fd-4b0e-15d5-ab86-953f425edc52)
host gpuhost010.jc.rl.ac.uk | CUDA ok | Wed 12 Aug 16:19:05 BST 2026
args: python /home/users/dv321/dissertation/Code/3 - Diffusion stage/train_ldm.py --attn 16 --batch 32 --cond-drop 0.1 --cond-mode full --dropout 0.0 --lr 0.0002 --mults 1,2,4 --p-mean -1.2 --p-std 1.2 --weight-decay 0.0 --width 128 --limit 613892 --epochs 6 --warmup 1000 --psd-crops 128 --patience 0 --no-keep-sampled --sample-every 6 --sample-crops 128 --seed 0 --out /home/users/dv321/dissertation_outputs/hpo/ldm_coarse/trial_017_r2 --latents-dir /work/scratch-nopw2/dv321/dissertation/latents_ml_ep17 --vae /home/users/dv321/dissertation_outputs/vae_v2/vae_ep17.pt --leads 15,30,45,60
pooled sigma_data 0.7407 from [+15min 0.5800, +30min 0.7073, +45min 0.7921, +60min 0.8546]
diagnostics: 128 fixed val crops (rows 0..53123), 8 members, 25 steps
device=cuda | denoiser 65.7M params | cond=full (20ch) | sigma_data=0.7407 | latent_scale=0.784
train rows 613892 | val rows 53124 | 19184 steps/epoch (batch 32) | weighted loss starts near 1.0 by construction
GPU: NVIDIA A100-SXM4-40GB | 42 GB total
  ep1 step 8800/19184 | loss_w 0.4144 raw 0.0540 | lr 1.98e-04 | gn 0.48 | 291 img/s
  ep1 step 9000/19184 | loss_w 0.4135 raw 0.0539 | lr 1.98e-04 | gn 0.48 | 291 img/s
  ep1 step 9200/19184 | loss_w 0.4126 raw 0.0538 | lr 1.97e-04 | gn 0.47 | 291 img/s
  ep1 step 9400/19184 | loss_w 0.4117 raw 0.0537 | lr 1.97e-04 | gn 0.47 | 291 img/s
  ep1 step 9600/19184 | loss_w 0.4110 raw 0.0536 | lr 1.97e-04 | gn 0.47 | 291 img/s
  ep1 step 9800/19184 | loss_w 0.4102 raw 0.0535 | lr 1.97e-04 | gn 0.46 | 291 img/s
  ep1 step 10000/19184 | loss_w 0.4095 raw 0.0534 | lr 1.97e-04 | gn 0.46 | 292 img/s
  ep1 step 10200/19184 | loss_w 0.4088 raw 0.0533 | lr 1.97e-04 | gn 0.45 | 292 img/s
  ep1 step 10400/19184 | loss_w 0.4081 raw 0.0532 | lr 1.97e-04 | gn 0.45 | 292 img/s
  ep1 step 10600/19184 | loss_w 0.4074 raw 0.0531 | lr 1.97e-04 | gn 0.45 | 292 img/s
  ep1 step 10800/19184 | loss_w 0.4067 raw 0.0530 | lr 1.96e-04 | gn 0.45 | 292 img/s
